MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE yeah I like them too but Im not annoying ass bitch about it Support them but dont bitch, 1
MENTIONHERE Im gonna tell my friend not to buy your scuf now dumb chink frail pussy, 1
MENTIONHERE use coconut oil faggot, 0
MENTIONHERE this shit sorry than a hoe, 0
MENTIONHERE MENTIONHERE its supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass, 0
MENTIONHERE MENTIONHERE I dont suck tho youre just mad because youre trash and I carried you you always had  points, 0
MENTIONHERE MENTIONHERE the witches took them hoe, 0
MENTIONHERE MENTIONHERE MENTIONHERE nvm thought we were talking fifa sorry matt youre not trash at zombies, 0
MENTIONHERE its got good mojo for sure Paybacks a bitch, 0
MENTIONHERE MENTIONHERE Youre saying zebras are goth, 0
MENTIONHERE Nice pussy, 0
MENTIONHERE Im not trying to be critical but Jr literally looks like he just ate a pot brownie got off a couch and put on his gloves, 0
MENTIONHERE miss you ya fucker send me a txt every now and again like ya used to all ill do the same ya twat p, 0
MENTIONHERE yes Touch my bitch Get ya shit knocked, 0
MENTIONHERE lucky as bitch ft Juicy J, 0
MENTIONHERE i hope you get better soon colds are for the birds, 0
MENTIONHERE u aint bout it wop, 1
MENTIONHERE stop calling her a bitch crystal voice, 0
MENTIONHERE yes bitch, 0
MENTIONHERE what kind of hoe are you dressing up as, 0
MENTIONHERE  welcome back b without your daily rants my TL was trash af, 0
MENTIONHERE eeeeeeeee you got the hoes, 0
MENTIONHERE be my guest I want to be a bird I think, 0
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch, 0
MENTIONHERE MENTIONHERE we block us then and see what happens You think we on ya high yellow ass now Just watch, 1
MENTIONHERE To was a faggot crybaby, 1
MENTIONHERE  stfu hoe, 0
MENTIONHERE bitch fuck you get out my mentions malzeno, 1
MENTIONHERE would be funnier if America and not pussy Canada, 0
MENTIONHERE I smiled first and then you mugged  So of course ima mugg back Cant bitch out lol, 0
MENTIONHERE thank you for proving my bitch ass wrong tonight, 0
MENTIONHERE ya  games are you a retard, 0
MENTIONHERE lmaooo djs stranger danger im just a coon, 0
MENTIONHERE MENTIONHERE Am not down with gay shit u better ask my bitch, 1
MENTIONHERE bitch you can get to, 0
MENTIONHERE bring yo bitch ass whith em jump in want to and get yo ass beat up, 1
MENTIONHERE hoe Im at work til like, 1
MENTIONHERE stop looking porn fag, 0
MENTIONHERE bitch I told you to hit me when you got back, 0
MENTIONHERE cuz bitches love cheesy, 0
MENTIONHERE you a fag b, 1
MENTIONHERE stop being bitchy bitch, 1
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE tegenwoordig weet je ook al niet wat voor vlees je eetvoor je t weet is t zebra of een aap, 0
MENTIONHERE Ha The shyt niggas tell hoes  ho wanna be more, 0
MENTIONHERE follow me bitch lol u too good to follow back ha ha, 0
MENTIONHERE MENTIONHERE MENTIONHERE Cant the Yankees make some last weeks moves, 0
MENTIONHERE MENTIONHERE MENTIONHERE Anything to trash this black President, 1
MENTIONHERE just got his pussy kicked hes out done MENTIONHERE wins per Fox News Election tcot gop teaparty p, 1
MENTIONHERE In many areas has that look but need to see bean countsaid it before beans are a bitchtend to do what you dont expect, 0
MENTIONHERE was like MENTIONHERE had some gas cause I hit that bitch one time and ended up talkin shit all night bitch was fried, 0
MENTIONHERE I am brown while you are black and ignorant your stupidity makes me sick typical thug looking nigger, 1
MENTIONHERE thats why the hoes love herthey can relate to being lonely amp depressed lol, 0
MENTIONHERE Its MENTIONHERE s favorite fucking jam I havent seen it but judging by there being a little girl in it its probably trash, 0
MENTIONHERE you tryna say Im a pussy Of course Im tryna slam I aint no pussy duuuuuuu, 0
MENTIONHERE keep ya draws on hoe, 0
MENTIONHERE You mean the one I colored with crayons isnt copacetic, 0
MENTIONHERE  you know what you did you faggot There are literally thousands of people that have you on their radar homo, 1
MENTIONHERE His do not until playoffs But luckily this means that any future kid will definitely root for the Yanks priorities, 0
MENTIONHERE geta Life faggot, 1
MENTIONHERE MENTIONHERE nah its bc Im a bad bitch, 0
MENTIONHERE pussy, 0
MENTIONHERE pussy shit, 0
MENTIONHERE here its a wtf dude are you fucking retarded, 0
MENTIONHERE thx hoe, 0
MENTIONHERE Your a dirty cunt mate lol missingtheaussies, 1
MENTIONHERE if it were close than we could bitch but that was going on  to zip on scorecards  Rightful mercy stoppage, 0
MENTIONHERE yea it looks faglike, 1
MENTIONHERE MENTIONHERE suck my dick you cunts, 1
MENTIONHERE good bitch, 0
MENTIONHERE your a cunt, 1
MENTIONHERE the grass is greener on the other side of the fence of course its also a soggy septic field, 0
MENTIONHERE The Yankees of football was the funniest part of your latest video Sincerely all of Pittsburgh, 0
MENTIONHERE Reason  I didnt order a shirt Taffy will know where I live and he would probably find me and stab me, 0
MENTIONHERE means trash lol, 0
MENTIONHERE ayyy tell that bitch in your avi she needs fix a flat for dat flat ass, 0
MENTIONHERE shut your legs hoe, 1
MENTIONHERE interested Just wanted to see a better pic of the soles, 0
MENTIONHERE bitch fuck you You cut off until I get my snacks from fat boys, 0
MENTIONHERE bitch stop harassing me, 0
MENTIONHERE you killed that hoe, 0
MENTIONHERE MENTIONHERE bitch im always out, 0
MENTIONHERE damn makin bitches jealous in reality amp Twitterfacebook Prolly mad bc if her pic was posted it wouldnt be taken as a joke, 0
MENTIONHERE my fuckin mom is a bitch Like she aint even payin for it Dylan is and he said its fine, 0
MENTIONHERE u really got these coons out here dreaming, 1
MENTIONHERE how is it fucked up you fucking retard condemning Ray Rice yet supporting Chris Brown whos a women abuser thats logical, 0
MENTIONHERE Lovin all the pussy pics, 0
MENTIONHERE MENTIONHERE MENTIONHERE Shit your ass and shabbat your moms pussy u Jew bastard Ur times coming Heil Hitler, 1
MENTIONHERE i thought i was the ghetto word for babe, 0
MENTIONHERE  yaaaas bitch, 1
MENTIONHERE oh bitch you toooo far, 0
MENTIONHERE bitch look homeless and u say meth not weed ur a fucking discrimination to American but enough of the bull shit what up fuk boy, 0
MENTIONHERE haha faggot, 1
MENTIONHERE little bitch, 0
MENTIONHERE only if youre a twat as well Be not a twat my son, 0
MENTIONHERE, 0
MENTIONHERE pussy, 1
MENTIONHERE its the truth We dont love these hoes, 0
MENTIONHERE up your ass you little twat, 0
MENTIONHERE who is this we I dont love hoes, 0
MENTIONHERE thank you again mick, 0
MENTIONHERE barely a rhyme dumb bitch, 0
MENTIONHERE bitch, 0
MENTIONHERE MENTIONHERE u look like that fat kid on Charlie walker the that got stuck it the chocolate tube, 0
MENTIONHERE MENTIONHERE wigga why the fuck r u in this conversation with yo stalking ass, 0
MENTIONHERE bitch I dont want yo fat ass following me hoe, 1
MENTIONHERE bitch am dumb bitch am smarter than yo fat Peter Griffin looking ass, 1
MENTIONHERE bitch when r u going to get ur round I just fucking said this just proving my point, 0
MENTIONHERE bitches like u be proving my point u speak on shit u know nothing about I got a fucking at studio movie grill just stfu, 1
MENTIONHERE now fuck that stfu shit how a bout u stop being a little bitch and get it round cuz u avoiding question u fucking scarry, 0
MENTIONHERE u calling me a pussy but u not bout shit fuck all this talking lets pop shit off then, 0
MENTIONHERE wow your fucking lame we all laughing at ya Hey fat ass u want Twinkie and what u said made no sense go eat or something, 1
MENTIONHERE lmao im bein foreal fuck all them bitches like that, 0
MENTIONHERE have her learn the first  seconds of Flesh and the Power it Holds Death That riff would be cool for a bird to do lol, 0
MENTIONHERE really telling me to call him boo Uhhh naw  you the niggah amp thats that, 0
MENTIONHERE i dont FW that nigga he pussy, 1
MENTIONHERE well I for damn sure aint putting on no pussy ass romo jersey, 0
MENTIONHERE all I heard was Im a bitch nigga, 1
MENTIONHERE youre such a bitch, 0
MENTIONHERE would be perfect wa graham cracker flavored bun or a maple dougnut bar, 0
MENTIONHERE my phone was dead fag man, 1
MENTIONHERE Oh me too Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec, 0
MENTIONHERE happy birthday I hope the bitches got you something good, 0
MENTIONHERE Sequester, 1
MENTIONHERE so is my pussy, 0
MENTIONHERE touch my throbbing pussy, 0
MENTIONHERE MENTIONHERE all that trash talk and we win championships Youre boring me dude NationalChamps, 0
MENTIONHERE haha  I would go for the S  Those fag colors are reserved for MENTIONHERE, 0
MENTIONHERE shut up coon, 1
MENTIONHERE Has transformed to a bad bitch She can get the D, 0
MENTIONHERE I want to suck your pussy, 0
MENTIONHERE MENTIONHERE slap a bitch, 0
MENTIONHERE Thats what happens when you have pussies for presidents and generals you have to fight the same war over and over again, 0
MENTIONHERE Thanks for the follow guys Im enjoying a cold yellow belly right now, 0
MENTIONHERE I dont follow you because everything about your company is white trash, 1
MENTIONHERE You really seem to love Sandusky Weirdo Ur a creepy ass cracker, 1
MENTIONHERE stop trolling me u creepy ass cracker, 1
MENTIONHERE MENTIONHERE ltlt closet muzzie MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE, 0
MENTIONHERE ugly bitch cdfu URLHERE, 0
MENTIONHERE Your mind is free and your soul satan will present to u in his kingdom the things that mock u Stay strong in Yahshua, 0
MENTIONHERE, 0
MENTIONHERE, 1
MENTIONHERE, 1
MENTIONHERE MENTIONHERE MENTIONHERE My mfn BIRTHDAY Pink Champaign in dat bitch, 0
MENTIONHERE MENTIONHERE MENTIONHERE it sucks rachels sister is such a snobby bitch n rach is so nicecant stand elissa so snutty, 1
MENTIONHERE sup nappy headed hoe you got quiet, 0
MENTIONHERE Starts making monkey faces behind you, 0
MENTIONHERE that pic with the red bone in braids and that tiger in the back for sale, 0
MENTIONHERE MENTIONHERE teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism, 0
MENTIONHERE MENTIONHERE Looking at the Royals and wondering what could have been if we didnt decimate the Yankee farm system, 0
MENTIONHERE MENTIONHERE MENTIONHERE shut up you nappy headed hoe, 0
MENTIONHERE happy birthday bitch, 0
MENTIONHERE, 0
MENTIONHERE You look like a monkey, 0
MENTIONHERE that area is a bitch regardless so I can imagine, 0
MENTIONHERE MENTIONHERE I aint no lady bitch, 0
MENTIONHERE sheeze a yellow bone, 0
MENTIONHERE what that pussy do tho, 0
MENTIONHERE lol ive gotten into with retards on here who actually think i am my avi _ ive gotten called ugly black bitch like, 1
MENTIONHERE it is we be thugging on these bitches too hard now days, 0
MENTIONHERE bitches crazy, 0
MENTIONHERE I am working fag, 1
MENTIONHERE fine walk bitch, 0
MENTIONHERE better bitch, 0
MENTIONHERE MENTIONHERE I wasnt serious bitch  bitch them niggas i named aint fuccing witcho ass  we all just making shit up, 1
MENTIONHERE MENTIONHERE bitch ion talk to   shit ion even talk to  can you even name   Lol, 0
MENTIONHERE Lakers are trash, 0
MENTIONHERE I swear to god nigger you better still hang with me before work You got my hype, 1
MENTIONHERE do you work today niglet, 1
MENTIONHERE hahaha awe yea Got a date with the baddest bitch around, 0
MENTIONHERE MENTIONHERE MENTIONHERE I got tits as big as a hoe so it evens out, 0
MENTIONHERE MENTIONHERE MENTIONHERE bitch you said you dont even like trae  fuckin poser, 0
MENTIONHERE hes a little bitch in general  fug Seattle, 0
MENTIONHERE ohhhhhh  I smell a challenge  USA vs USA next time I see ya bitch ass, 0
MENTIONHERE peace my negro, 0
MENTIONHERE unfortunately you are correct sir  still eat shit and die though bitch, 0
MENTIONHERE should have fucked that bitch up, 0
MENTIONHERE If NBC has elected you to be a spokesman for NBC they are in a lot of trouble I and friends will no longer watch NBC trash, 0
MENTIONHERE Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this black President Good Job Joe, 0
MENTIONHERE You bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war Sick idiot, 0
MENTIONHERE MENTIONHERE thats a goddamn terrible joke you gbe lookin bitch, 0
MENTIONHERE you already know they go to fed for me ah bitch be ready to walk out the door, 0
MENTIONHERE you tink u done made a funny nigga come lookatathehoodgt I got nightclubs trannies crackheads dealers COME AT MEgt, 1
MENTIONHERE AS INgt nature biologygt Dogs dont eat each other as much as birds do Not everything is as it seems in human terms, 0
MENTIONHERE text me bitch, 0
MENTIONHERE Im a proud wacko bird how bout you, 0
MENTIONHERE Squad builders gets you bitches, 0
MENTIONHERE Grade A pussy, 0
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE bitch Im proud to be black ur a samba, 0
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE ugly gay nigga bitch fucking peace of shit, 1
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE yall is coons n uncle toms, 1
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE nigga I seen yo ass at da welfare center punk bitch aint worth my time, 1
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE work is something adults do for money not borrow from money Broke bitch, 1
MENTIONHERE MENTIONHERE fuck you stupid ass coward ass punk bitch faggot ass racist piece of shit Punk Bitch aint worth my time, 1
MENTIONHERE MENTIONHERE rape Of course The only way you could get pussy Smh, 0
MENTIONHERE MENTIONHERE rich Haha u broke bitch No women would ever fuck you Lol, 1
MENTIONHERE oh hell no Fuck you Uncle Tom bitch I remember yo punk broke ass, 1
MENTIONHERE naw them boys trash we started coasting, 0
MENTIONHERE lmao  but Im hella skinny so bitches dont like me, 0
MENTIONHERE this pic is trash Dck is dry af, 0
MENTIONHERE Dont be a bitch, 0
MENTIONHERE I send them hoes because aint nobody gone play me but geez lmao not when they ask for them, 1
MENTIONHERE MENTIONHERE ohh yaa he wants Brooke to be his pinkie toe so he can bang it on the coffee table What a twat Lol, 0
MENTIONHERE  of us decided to drink Everclear and go to a Yankees game Only two made it to their seat, 0
MENTIONHERE I fucking hate you lmao but thank you little dick van dyke, 0
MENTIONHERE MENTIONHERE When Mary asked him about it said the part you eat is whiteyou throw the yellow away, 0
MENTIONHERE Where your white hoes at bro lol, 0
MENTIONHERE wake and bake before school hoe, 0
MENTIONHERE yh I did niggah yh that shyt dope trust me fam, 0
MENTIONHERE yep them bitches are dumb afloyal but dumb lol, 0
MENTIONHERE Im so tipsy I just tried to relate hoes to mild sauce and make it relevant lol, 0
MENTIONHERE i think i need to see said bitch in question, 0
MENTIONHERE yeah what a bitch eh life sucks everyone should have the equal opportunity to lose their shirt in divorce court, 0
MENTIONHERE MENTIONHERE wow I can put slit trophies against u in those, 0
MENTIONHERE I swear I thought you were describing a pussy I gotta go to bed, 0
MENTIONHERE ay nigguh so when ya coming back, 0
MENTIONHERE I dont know Im hoeless so I dont know where they congregate, 0
MENTIONHERE bitch, 0
MENTIONHERE some blockhead hoe she aint nothingboo, 0
MENTIONHERE only one problem theres a no pussies allowed sorry MENTIONHERE, 1
MENTIONHERE bitch im sick, 0
MENTIONHERE freeze bitch, 0
MENTIONHERE mhm bitch dont play with your life, 0
MENTIONHERE lmao yes bitch, 0
MENTIONHERE bitch please, 0
MENTIONHERE bitch please Dont get shot Doug MENTIONHERE, 0
MENTIONHERE Random thought  If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course Rekick or miss, 0
MENTIONHERE Thirsty Giants are always like ho ho ho, 0
MENTIONHERE MENTIONHERE MENTIONHERE We were making those brownies at  am tired as a bitch under the circumstances theyre pretty good, 0
MENTIONHERE MENTIONHERE MENTIONHERE ik he felt like a bad bitch Take it down a notch dex, 0
MENTIONHERE EarthDayNOAA, 0
MENTIONHERE try being respectful instead of acting like a fucking retard, 0
MENTIONHERE MENTIONHERE lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin meswaagg, 1
MENTIONHERE Yeahcause if anyone thinks this clown went to MENTIONHERE to buy Oreos is as stupid as all of them look, 0
MENTIONHERE MENTIONHERE ugh  MENTIONHERE put one  dead center off him MENTIONHERE, 0
MENTIONHERE, 0
MENTIONHERE, 1
MENTIONHERE, 0
MENTIONHERE, 0
MENTIONHERE, 1
MENTIONHERE, 0
MENTIONHERE MENTIONHERE, 0
MENTIONHERE MENTIONHERE Hey fag I said this was your aunts He said it was you, 1
MENTIONHERE MENTIONHERE MENTIONHERE, 0
MENTIONHERE MENTIONHERE Its Perfection My brain crossed wires or something I dont know why I came up with Concentrationmaybe the ghetto one, 0
MENTIONHERE MENTIONHERE, 1
MENTIONHERE Thanks for calling me a fucking fag, 1
MENTIONHERE That pup was like this bitch is AWESOME Can I go home with YOU, 0
MENTIONHERE you a lil bitch mankeep my name out to mouth Thats all ima say shhh, 0
MENTIONHERE he is a redneck fuck This turd cutter is the lyinest of liars and his district is made up of yhe same, 1
MENTIONHERE You suck it commie bitch MENTIONHERE, 0
MENTIONHERE even this piss colored MENTIONHERE piece of shit bought a one Smh I hate you now, 0
MENTIONHERE you may not like my stance on cops but i didnt and would not call you a cunt please stop copying me on these tweets, 0
MENTIONHERE thats like what some trailer trash chick would name their cat, 0
MENTIONHERE nah that shit gets me heated I have the smartest mouth and know what Im doing and get called a retard Im done playing games, 0
MENTIONHERE purple monkey, 0
MENTIONHERE MENTIONHERE always down patty never been a pussy, 0
MENTIONHERE MENTIONHERE suck on my throbbing pussy, 0
MENTIONHERE suck it up pussy, 0
MENTIONHERE MENTIONHERE Jews and white race traitors have to be swept clean so the Aryan race can survive, 1
MENTIONHERE Im already a hot white bitch and hot Latina get on my level, 0
MENTIONHERE bitch me too, 0
MENTIONHERE these bitches drippin sauce, 0
MENTIONHERE MENTIONHERE which one bobby bitch or hot nigga, 0
MENTIONHERE I feel that i see nothing wrong with the gta killing bc its not the sole purpose of the game, 0
MENTIONHERE u still a mutt tho lol, 0
MENTIONHERE y u not on the monkey bars too lol, 1
MENTIONHERE Im already out that bitch hahaha, 0
MENTIONHERE Im signing up and its ghetto as fuck lmaoo, 0
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE i trusted you queer cakes wheres the passion she made me do it dammit, 1
MENTIONHERE MENTIONHERE that kids a fag, 1
MENTIONHERE Oil who said sumthin bout oil bitch you cookin, 0
MENTIONHERE MENTIONHERE sowhite people selling African art NOT COOL Okay blackish redskins doublestandard, 1
MENTIONHERE Alright pussy, 0
MENTIONHERE MENTIONHERE Who the Hell needs permission for anything from that fatassed ghetto whore, 0
MENTIONHERE big fucking dealcry baby niggers, 1
MENTIONHERE Fuck her right in the pussy, 0
MENTIONHERE MENTIONHERE nigga I still pull tho and fuck you bitch u stfu, 1
MENTIONHERE bitch who scarry am not backing down from no fuck nigga the fuck you talking bout hoe ass nigga stop dat talking and pull up, 1
MENTIONHERE fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then, 1
MENTIONHERE bitch i hit you with the dm and a nigga aint dm back, 1
MENTIONHERE chug pee, 0
MENTIONHERE MENTIONHERE hahahaha move bitch get out the wayyyeee, 0
MENTIONHERE haha pussy lololol, 0
MENTIONHERE what did you search Gay redneck episode  play, 1
MENTIONHERE a bitch got  amp Im trinna change, 0
MENTIONHERE just waitkarma is a bitch, 0
MENTIONHERE lucky bitch, 0
MENTIONHERE bitch you hella late I went yesterday lol, 0
MENTIONHERE nip Im tryna buy a copy of Crenshaw But your URLHERE website is down Let me know something, 0
MENTIONHERE burnt tho  Jus like a nicca, 0
MENTIONHERE your such a bitch lol, 0
MENTIONHERE MENTIONHERE faggot, 1
MENTIONHERE faggot ass fucking snitch, 1
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE I cant wait for the day they take them be a boon for the entire nation, 0
MENTIONHERE now kindly fuck off like you said you weretwice you sound like a little bitchbitching, 0
MENTIONHERE MENTIONHERE is so excited about his red velvet brownie, 0
MENTIONHERE If they trash in yr  or  hell waive it lol, 0
MENTIONHERE Charlie Brown, 0
MENTIONHERE I called him a pussy and got blocked real quick by him and Bobby Kelly I cant say I upset about it, 1
MENTIONHERE no comparison the Beatles are a bunch of cunts but the band that matters the most is The Faces IMO Stones second, 0
MENTIONHERE dishing Texas trash talking pts with racist MENTIONHERE maybe if GBush had apologize for all his sins he wouldnt be hiding, 0
MENTIONHERE he forced it lol mad bitches came to my mind thru every bar, 0
MENTIONHERE MENTIONHERE birds of a feather flock together yall, 0
MENTIONHERE FaceTime me nigger, 1
MENTIONHERE hope not I love dat bitch, 0
MENTIONHERE think its cause she saw me doing biceps  lmao jk im still a bitch, 0
MENTIONHERE MENTIONHERE fucking stupid crackers, 1
MENTIONHERE MENTIONHERE fucking creepy ass nigguh lmao, 1
MENTIONHERE MENTIONHERE MENTIONHERE your getting blocked faggot, 1
MENTIONHERE I like brownies, 0
MENTIONHERE SOO when we hanging out and makin brownies, 0
MENTIONHERE basically were mad at them for being hoes, 0
MENTIONHERE lmaoo youre the pussy who will call the cops Also if I wanted to find yu I would But Im not gonna waste my time with you, 0
MENTIONHERE you women And when you getting money the hoes gone come so how does that sound gay  Rather make money anyday, 0
MENTIONHERE Yeah them hoes straight ima grab that light blue pair, 0
MENTIONHERE MENTIONHERE not dykes or anything, 1
MENTIONHERE just like a nig to come home when ever they want, 1
MENTIONHERE no one cares nigger, 1
MENTIONHERE to late niggers died first, 0
MENTIONHERE whats up nigger, 0
MENTIONHERE MENTIONHERE idk who gave that bitch my name, 0
MENTIONHERE this bitch not tellin me, 0
MENTIONHERE white bitch, 0
MENTIONHERE bitch get yo duck ass off my shit, 0
MENTIONHERE lemme just throw a  in it hows the tranny, 0
MENTIONHERE MENTIONHERE MENTIONHERE look at this nigger ass nigger shit right here, 1
MENTIONHERE MENTIONHERE MENTIONHERE lay in it brother Im a honky, 0
MENTIONHERE Yankee noodle is fucking awesome ya bastard, 0
MENTIONHERE let a honky know man lol, 1
MENTIONHERE basic trash, 0
MENTIONHERE hey hoe, 0
MENTIONHERE ima call his retarded ass, 0
MENTIONHERE thats what i call it too  Lol its beyond ghetto smh but man u needa quit playin and come back, 0
MENTIONHERE just know a countryass old bitch in Tn has ur back, 0
MENTIONHERE thanks for the invite tho bitch, 0
MENTIONHERE MENTIONHERE niggers, 1
MENTIONHERE your just building the pussy up lmao, 1
MENTIONHERE haha because Im too cool for them hoes lmao jk I got reported supposedly that I was a fake account, 0
MENTIONHERE the bitch that took my phone, 0
MENTIONHERE yep which is messiermore dangerousmore environmentallyunfriendly than their retarded new spouts MENTIONHERE, 0
MENTIONHERE naah da twitter bird, 0
MENTIONHERE dont tell me what to do fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot, 1
MENTIONHERE kill yourself ugly ass monkey looking shit, 1
MENTIONHERE you gonna be  years old with no bitches watchlol, 0
MENTIONHERE what a smelly hater bitch, 0
MENTIONHERE here come the desperate hoes, 0
MENTIONHERE MENTIONHERE MENTIONHERE that matters, 0
MENTIONHERE you should check it out it aint animated and has Charlie Murphy in it, 0
MENTIONHERE MENTIONHERE yes Im white washed because I dont go around repping my hood and saying a bunch of ignorant nig terms, 1
MENTIONHERE But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch Ron yes the hell it is get out your book, 0
MENTIONHERE Calm down you little Asian lol just go flip a bitch, 1
MENTIONHERE this ho Korina is craycray, 0
MENTIONHERE fuck you bitch, 0
MENTIONHERE MENTIONHERE MENTIONHERE Did you take a picture of your pussy I hope you super sized it because its huge grand canyon size, 0
MENTIONHERE MENTIONHERE MENTIONHERE boy talk about aspecial kind of stupid far left is a under statement down retarded, 0
MENTIONHERE another keyboard commando in real life you hide like a little bitch, 0
MENTIONHERE dont get head from hoes with overbites MENTIONHERE, 0
MENTIONHERE MENTIONHERE MENTIONHERE its a band negro, 0
MENTIONHERE MENTIONHERE, 0
MENTIONHERE mine will say the intimidator  cause bitches cant handle it, 0
MENTIONHERE MENTIONHERE liars ever republican teabagger asshats like stockboy pinoccio, 0
MENTIONHERE MENTIONHERE if u zoom in you can see his hairy nipples, 0
MENTIONHERE in the trash, 0
MENTIONHERE MENTIONHERE sleep niggah Lol, 0
MENTIONHERE Ill bitch slap you to the shadow realm, 0
MENTIONHERE come draw and paint with me niggah, 1
MENTIONHERE fuck you fag, 1
MENTIONHERE fuck you niggah you gay Lol, 1
MENTIONHERE go to sleep you fag, 0
MENTIONHERE in San Diego niggah, 0
MENTIONHERE niggah you gay, 1
MENTIONHERE not fair Youre still a faggot, 0
MENTIONHERE you wish niggah, 1
MENTIONHERE kik me u nigglet I need to know when we outs to the pool, 1
MENTIONHERE text me u nigglet, 0
MENTIONHERE Where does that fucking muzzie edict come from Feds or Prov govts, 0
MENTIONHERE An end to the ordination of women and faggots whose only aim is to weaken and split our communion, 0
MENTIONHERE MENTIONHERE MENTIONHERE, 0
MENTIONHERE MENTIONHERE one charlotte store but of course they are faggots, 1
MENTIONHERE bitch been on there for ah mintue cdfuuuu, 0
MENTIONHERE Overpriced complete trash Not even debatable, 0
MENTIONHERE bitch nigga, 1
MENTIONHERE bitch tits, 0
MENTIONHERE I know you are a pussy ass coward that is weaker and smaller like GZ, 0
MENTIONHERE we dont send pussy ass cowards to old sparky, 0
MENTIONHERE yeah because George Zimmerman is a pussy ass coward, 0
MENTIONHERE I need some clams on the half shell  Down here all you can get is deep fried clam necks, 0
MENTIONHERE she a hoe not a housewife, 0
MENTIONHERE it was Paul McCartney faggot, 1
MENTIONHERE neck TITTIES then pussy, 0
MENTIONHERE imma shoot that bitch, 1
MENTIONHERE yeah us crackers are the devil, 0
MENTIONHERE I said something to you gorilla stop listening to monkey music, 1
MENTIONHERE YEAH When you see him againThat son of a bitch owes me money Tell him I been looking for him, 0
MENTIONHERE right these hoes aint loyal, 0
MENTIONHERE This bitch is not only an idiot but a troll spamblocked so keep spewing ur shit MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE, 0
MENTIONHERE put your money up pussy, 0
MENTIONHERE you and me having Twitter bird shaped pancakes that would just be a start, 0
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE alright then well in calling you a pussy also, 0
MENTIONHERE Fuckin muzzie cunts should all be deported savages, 1
MENTIONHERE Gs up hos down Rush I mean clearly he likes to party, 0
MENTIONHERE Screw the ragheads, 1
MENTIONHERE I called your bitch ass, 0
MENTIONHERE MENTIONHERE oh its coming up little bitch and the US Has no veto over it Itll be a thrill to watch, 0
MENTIONHERE MENTIONHERE MENTIONHERE you fuckin Yankees Ill be there in  months Ill meet you pussy, 1
MENTIONHERE nah some honkey lookin dude at chr, 0
MENTIONHERE MENTIONHERE dryer then them bad ass eyes of your fag, 1
MENTIONHERE Yup he did like a straight bitch, 0
MENTIONHERE, 0
MENTIONHERE, 0
MENTIONHERE right in the pussy, 0
MENTIONHERE MENTIONHERE MENTIONHERE Exactly by folks who cant favor to get into that lovely old stadium, 0
MENTIONHERE MENTIONHERE MENTIONHERE I miss NYC Nashville needs a pro AL team The closest is KC or Tampa Thats pretty bad The south is NL, 0
MENTIONHERE MENTIONHERE MENTIONHERE I miss the pizza The passion, 0
MENTIONHERE MENTIONHERE MENTIONHERE Oh yeah And the annoying damn duck calls They outta be banned Duck horns, 0
MENTIONHERE MENTIONHERE Just getting in I hope so Cause they stunk it up last night, 0
MENTIONHERE \the whole bunch of the trash needs  jus go away they r jus trash, 0
MENTIONHERE omg ppl gonna bitch, 0
MENTIONHERE MENTIONHERE HAHAHA chunky goalkeeper makes a save with his stomach, 0
MENTIONHERE i prefer zebra visually Didnt know about lesser costs, 0
MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE love Hbirds Used to feed them when I lived in WA state Hv them on mtn in SOre, 0
MENTIONHERE Someone gave me a nip of Baileys irish cream coffee what can i use it withsuggestions, 0
MENTIONHERE I dont understand how its weak to give anything to Jeter when the Astros barely have any history with the Yankees, 0
MENTIONHERE MENTIONHERE I dont love these hoes, 0
MENTIONHERE MENTIONHERE thats Arabic for you one pussy gettin motha fucka, 0
MENTIONHERE lmoa  high as giraffe pussy, 0
MENTIONHERE too make up for your yellow chompers candyass, 0
